order_id,product_id,order_date,ship_date,delivery_days,order_year,order_month
CA-2015-BT11530140-42062,FUR-CH-4489,2015-02-27,2015-01-03,2,2015,2
ID-2014-TH2155066-41915,OFF-AR-6127,2014-03-10,2014-07-10,4,2014,10
CA-2014-BT11530140-41661,TEC-PH-5566,2014-01-22,2014-01-27,5,2014,1
IN-2015-PF191657-42087,FUR-FU-5723,2015-03-24,2015-03-29,5,2015,3
MX-2013-DO1364512-41461,TEC-CO-3689,2013-06-07,2013-08-07,2,2013,7
CA-2015-BT11530140-42062,OFF-PA-6459,2015-02-27,2015-01-03,2,2015,2
CA-2015-BT11530140-42278,TEC-AC-5656,2015-01-10,2015-03-10,2,2015,10
SF-2014-MG8205117-42000,TEC-PH-3141,2014-12-27,2014-12-30,3,2014,12
CA-2015-BT153023-42017,OFF-BI-4804,2015-01-13,2015-01-15,2,2015,1
ES-2015-CS1225045-42325,TEC-CO-3608,2015-11-17,2015-11-20,3,2015,11
CA-2012-BT11530140-41264,OFF-ST-3964,2012-12-21,2012-12-25,4,2012,12
ML-2013-TB1128079-41500,TEC-MA-6142,2013-08-14,2013-08-16,2,2013,8
TZ-2015-BE1410129-42056,OFF-ST-6263,2015-02-21,2015-02-23,2,2015,2
MX-2012-BW1106598-41044,TEC-AC-4185,2012-05-15,2012-05-19,4,2012,5
US-2013-RS1987036-41585,FUR-CH-5394,2013-07-11,2013-09-11,2,2013,11
ES-2015-AS10090139-42062,TEC-AC-5888,2015-02-27,2015-03-03,4,2015,2
ES-2014-BS1166514-41856,OFF-AR-3528,2014-05-08,2014-09-08,4,2014,8
IN-2013-MY1829527-41314,TEC-AC-5866,2013-09-02,2013-02-13,4,2013,2
SF-2014-SW10245117-41873,OFF-AR-3554,2014-08-22,2014-08-24,2,2014,8
ID-2013-DN136907-41632,FUR-CH-5773,2013-12-24,2013-12-27,3,2013,12
CA-2015-BT11530140-42062,OFF-AP-4929,2015-02-27,2015-01-03,2,2015,2
IN-2014-TC21295130-41962,TEC-PH-3818,2014-11-19,2014-11-19,0,2014,11
ID-2012-RR195257-41088,TEC-AC-5872,2012-06-28,2012-02-07,4,2012,6
SF-2014-HD4785117-41832,FUR-TA-4711,2014-12-07,2014-07-17,5,2014,7
ID-2012-MZ1751559-40969,FUR-CH-5442,2012-01-03,2012-01-03,0,2012,3
IN-2014-LB1679558-41893,TEC-PH-5271,2014-11-09,2014-09-16,5,2014,9
ES-2015-AP1091545-42178,FUR-BO-5778,2015-06-23,2015-06-27,4,2015,6
ES-2014-NZ1856545-41975,OFF-PA-4170,2014-02-12,2014-02-12,0,2014,12
CA-2014-BT11530140-41661,TEC-AC-6341,2014-01-22,2014-01-27,5,2014,1
CA-2012-BT11530140-41049,OFF-AR-2874,2012-05-20,2012-05-24,4,2012,5
CA-2015-BT11530140-42062,OFF-PA-6477,2015-02-27,2015-01-03,2,2015,2
SA-2014-RF9345110-41826,OFF-ST-6048,2014-06-07,2014-12-07,6,2014,7
IN-2015-AF1087058-42111,FUR-BO-4844,2015-04-17,2015-04-22,5,2015,4
IN-2013-ML1804078-41434,OFF-SU-3002,2013-09-06,2013-06-13,4,2013,6
IN-2015-MC1727566-42129,TEC-CO-6012,2015-05-05,2015-07-05,2,2015,5
ID-2014-DC1285027-41774,TEC-MA-5544,2014-05-15,2014-05-18,3,2014,5
CA-2015-BT153023-42017,OFF-AR-5918,2015-01-13,2015-01-15,2,2015,1
ES-2013-VW2177545-41493,FUR-BO-5762,2013-07-08,2013-12-08,5,2013,8
ES-2013-PO1885064-41408,TEC-AC-4157,2013-05-14,2013-05-17,3,2013,5
CG-2012-RB970533-41035,FUR-BO-4849,2012-06-05,2012-08-05,2,2012,5
CA-2015-BB11545140-42341,FUR-CH-5430,2015-03-12,2015-07-12,4,2015,12
MX-2014-CC1247518-41986,FUR-BO-5949,2014-12-13,2014-12-17,4,2014,12
ES-2012-SC20695139-41069,FUR-BO-5798,2012-09-06,2012-12-06,3,2012,6
ES-2012-JL1513045-41146,OFF-ST-4259,2012-08-25,2012-08-31,6,2012,8
ID-2014-DM1352592-41725,FUR-BO-5953,2014-03-27,2014-03-31,4,2014,3
IN-2013-JS1568566-41415,TEC-AC-5873,2013-05-21,2013-05-25,4,2013,5
ES-2015-VD2167048-42333,TEC-PH-5844,2015-11-25,2015-01-12,6,2015,11
PL-2013-AB165103-41592,TEC-MA-5571,2013-11-14,2013-11-20,6,2013,11
ES-2014-HG1502548-41783,OFF-AR-3470,2014-05-24,2014-05-26,2,2014,5
MO-2012-BW120086-40970,TEC-MA-5548,2012-02-03,2012-06-03,4,2012,3
IN-2012-TS2134058-41161,TEC-PH-3151,2012-09-09,2012-09-13,4,2012,9
CA-2015-BB11545140-42320,OFF-AP-4750,2015-12-11,2015-11-17,5,2015,11
IN-2014-KE1642058-41997,TEC-CO-4568,2014-12-24,2014-12-24,0,2014,12
IN-2015-TT2146058-42222,TEC-CO-3705,2015-06-08,2015-12-08,6,2015,8
CA-2014-BB11545140-41969,FUR-TA-3768,2014-11-26,2014-11-30,4,2014,11
CA-2015-BB11545140-42341,OFF-AR-5553,2015-03-12,2015-07-12,4,2015,12
MX-2013-ON1871528-41538,FUR-BO-3642,2013-09-21,2013-09-26,5,2013,9
IN-2014-AH1069027-41979,OFF-PA-5884,2014-06-12,2014-07-12,1,2014,12
ID-2015-AP1072059-42325,TEC-AC-4186,2015-11-17,2015-11-24,7,2015,11
US-2015-BB11545140-42229,FUR-CH-4620,2015-08-13,2015-08-13,0,2015,8
CA-2014-BB11545140-42000,FUR-CH-5415,2014-12-27,2015-03-01,7,2014,12
GH-2015-EG390049-42224,FUR-CH-5441,2015-08-08,2015-08-15,7,2015,8
IN-2014-JM15865102-41873,OFF-ST-6261,2014-08-22,2014-08-24,2,2014,8
MX-2013-HE1480018-41393,OFF-EN-4910,2013-04-29,2013-01-05,2,2013,4
US-2013-RB1943555-41557,OFF-AP-3864,2013-10-10,2013-10-16,6,2013,10
EZ-2015-JC610532-42197,FUR-FU-3065,2015-12-07,2015-07-14,2,2015,7
ES-2014-GK1462045-41962,OFF-ST-6248,2014-11-19,2014-11-23,4,2014,11
BO-2013-AM70513-41478,FUR-BO-5787,2013-07-23,2013-07-30,7,2013,7
IR-2015-JO528060-42350,TEC-MA-4204,2015-12-12,2015-12-16,4,2015,12
ES-2015-JR15670120-42357,OFF-ST-5703,2015-12-19,2015-12-23,4,2015,12
TZ-2012-TR11325129-41031,TEC-MA-4201,2012-02-05,2012-04-05,2,2012,5
ES-2015-TZ21445139-42148,TEC-MA-4195,2015-05-24,2015-05-28,4,2015,5
MX-2012-CL1256531-41188,TEC-PH-3130,2012-06-10,2012-09-10,3,2012,10
IN-2015-KW1643527-42343,FUR-BO-5940,2015-05-12,2015-10-12,5,2015,12
MX-2015-SK1999018-42252,OFF-AR-6127,2015-05-09,2015-08-09,3,2015,9
ES-2014-ND1846048-41834,OFF-AR-6118,2014-07-14,2014-07-17,3,2014,7
MX-2012-MH1762031-40955,TEC-AC-4188,2012-02-16,2012-02-20,4,2012,2
IN-2015-NP1870059-42340,TEC-AC-3386,2015-02-12,2015-02-12,0,2015,12
ES-2014-KC1654045-41685,TEC-AC-3391,2014-02-15,2014-02-19,4,2014,2
ES-2012-JL1513064-41061,TEC-CO-3602,2012-01-06,2012-06-06,5,2012,6
MX-2014-KD1627093-41901,FUR-BO-3647,2014-09-19,2014-09-22,3,2014,9
US-2015-BB11545140-42229,OFF-AR-3515,2015-08-13,2015-08-13,0,2015,8
ID-2014-OT187307-41952,OFF-ST-4078,2014-09-11,2014-12-11,3,2014,11
US-2014-MA1799536-41947,TEC-CO-5990,2014-04-11,2014-06-11,2,2014,11
MX-2014-JE1561082-41992,FUR-CH-4682,2014-12-19,2014-12-25,6,2014,12
CA-2014-BB11545140-41969,TEC-AC-5212,2014-11-26,2014-11-30,4,2014,11
ES-2012-TW2102545-40991,OFF-BI-4805,2012-03-23,2012-03-26,3,2012,3
IT-2012-AF1088545-41150,TEC-MA-5017,2012-08-29,2012-04-09,6,2012,8
CA-2014-BB11545140-41955,TEC-AC-3373,2014-12-11,2014-11-18,6,2014,11
MX-2014-EA1403582-41932,OFF-ST-6261,2014-10-20,2014-10-26,6,2014,10
ID-2015-FW1439592-42232,FUR-BO-4845,2015-08-16,2015-08-21,5,2015,8
SF-2015-JF5355117-42237,OFF-ST-4080,2015-08-21,2015-08-21,0,2015,8
CA-2015-BB11545140-42341,TEC-PH-3122,2015-03-12,2015-07-12,4,2015,12
ES-2015-AF108858-42148,TEC-CO-3697,2015-05-24,2015-05-30,6,2015,5
IZ-2012-BD162061-41230,TEC-CO-4786,2012-11-17,2012-11-23,6,2012,11
ES-2015-CH1207045-42173,OFF-ST-6057,2015-06-18,2015-06-23,5,2015,6
MX-2014-BF1108082-41801,FUR-CH-4530,2014-11-06,2014-06-18,7,2014,6
US-2015-BB11545140-42229,OFF-AR-5289,2015-08-13,2015-08-13,0,2015,8
ES-2015-JH1543048-42066,TEC-AC-5887,2015-03-03,2015-05-03,2,2015,3
ID-2014-PH187907-41969,TEC-CO-4767,2014-11-26,2014-11-30,4,2014,11
IN-2014-HD1478559-41641,TEC-PH-5813,2014-02-01,2014-06-01,4,2014,1
MX-2015-TH2111512-42270,TEC-CO-6011,2015-09-23,2015-09-27,4,2015,9
CA-2015-BB11545140-42263,OFF-PA-6447,2015-09-16,2015-09-20,4,2015,9
CA-2014-BB11545140-41955,FUR-CH-4395,2014-12-11,2014-11-18,6,2014,11
MX-2014-HA1492082-41783,TEC-AC-5134,2014-05-24,2014-05-26,2,2014,5
ID-2012-FC14245118-41157,TEC-CO-4773,2012-05-09,2012-10-09,5,2012,9
IT-2014-MR1754548-41977,FUR-BO-5954,2014-04-12,2014-06-12,2,2014,12
CA-2014-BB11545140-42000,OFF-AP-4242,2014-12-27,2015-03-01,7,2014,12
CA-2013-BB11545140-41599,OFF-AP-4931,2013-11-21,2013-11-27,6,2013,11
US-2012-TH2123598-41188,TEC-PH-3807,2012-06-10,2012-10-10,4,2012,10
ES-2015-AC1061564-42329,OFF-ST-4081,2015-11-21,2015-11-27,6,2015,11
TU-2015-KF6285134-42145,OFF-ST-6032,2015-05-21,2015-05-22,1,2015,5
IN-2015-NP1868588-42242,TEC-PH-3785,2015-08-26,2015-08-31,5,2015,8
MX-2012-KH1669093-41199,OFF-ST-4056,2012-10-17,2012-10-22,5,2012,10
IN-2014-AS1022558-41769,FUR-CH-4701,2014-10-05,2014-05-16,6,2014,5
ES-2015-SS20515120-42369,TEC-CO-4568,2015-12-31,2016-04-01,4,2015,12
MX-2014-AB1001518-41836,OFF-SU-4303,2014-07-16,2014-07-18,2,2014,7
IV-2012-BE133529-41234,FUR-TA-5054,2012-11-21,2012-11-27,6,2012,11
MG-2014-TC1153584-41999,OFF-ST-4079,2014-12-26,2014-12-26,0,2014,12
IR-2014-JS594060-41941,TEC-PH-3786,2014-10-29,2014-10-31,2,2014,10
AO-2012-RO97804-41105,OFF-AR-3451,2012-07-15,2012-07-19,4,2012,7
MX-2015-DK1337582-42365,OFF-AP-3566,2015-12-27,2015-12-31,4,2015,12
ES-2012-TW2102545-40991,OFF-ST-4057,2012-03-23,2012-03-26,3,2012,3
ES-2015-JR1567064-42105,TEC-MA-5003,2015-11-04,2015-04-14,3,2015,4
IR-2014-HA490560-41808,FUR-BO-5943,2014-06-18,2014-06-19,1,2014,6
ID-2015-ES1402097-42304,TEC-CO-3611,2015-10-27,2015-10-31,4,2015,10
ID-2012-HM14860118-41147,OFF-ST-6033,2012-08-26,2012-02-09,7,2012,8
IN-2015-SV203657-42282,TEC-MA-4212,2015-05-10,2015-11-10,6,2015,10
CA-2013-BB11545140-41599,OFF-BI-3730,2013-11-21,2013-11-27,6,2013,11
MX-2015-JC1610518-42185,TEC-CO-3687,2015-06-30,2015-04-07,4,2015,6
CA-2014-BB11545140-41969,OFF-BI-6406,2014-11-26,2014-11-30,4,2014,11
ID-2015-LT171107-42045,TEC-MA-5008,2015-10-02,2015-02-14,4,2015,2
IN-2014-KN1645027-41996,TEC-CO-3694,2014-12-23,2014-12-28,5,2014,12
MX-2015-GT1475582-42157,OFF-BI-6372,2015-02-06,2015-05-06,3,2015,6
IN-2012-RH1949559-41030,OFF-ST-4285,2012-01-05,2012-04-05,3,2012,5
IN-2015-PF1922592-42283,FUR-CH-4557,2015-06-10,2015-11-10,5,2015,10
TZ-2014-JJ5760129-41878,OFF-ST-6262,2014-08-27,2014-08-29,2,2014,8
CA-2013-BB11545140-41430,OFF-PA-6539,2013-05-06,2013-09-06,4,2013,6
US-2015-RA1991582-42342,FUR-BO-4858,2015-04-12,2015-07-12,3,2015,12
IN-2012-BP111857-41249,FUR-BO-3891,2012-06-12,2012-10-12,4,2012,12
ES-2014-CK12325139-41993,FUR-CH-5448,2014-12-20,2014-12-24,4,2014,12
ES-2012-SV2093544-41227,TEC-PH-3148,2012-11-14,2012-11-19,5,2012,11
MX-2012-GM1450018-41112,OFF-PA-4467,2012-07-22,2012-07-25,3,2012,7
MX-2015-TP2156582-42236,FUR-BO-5763,2015-08-20,2015-08-23,3,2015,8
CA-2013-BB11545140-41599,OFF-AR-4099,2013-11-21,2013-11-27,6,2013,11
ES-2014-RF1934545-41887,OFF-BI-4817,2014-05-09,2014-07-09,2,2014,9
CA-2013-BB11545140-41599,OFF-BI-6210,2013-11-21,2013-11-27,6,2013,11
BO-2015-JF549013-42255,TEC-CO-4773,2015-08-09,2015-09-15,7,2015,9
CA-2015-BD11560140-42091,OFF-PA-6465,2015-03-28,2015-01-04,4,2015,3
ES-2014-SC20305120-41909,OFF-AR-6108,2014-09-27,2014-09-27,0,2014,9
US-2013-MD1735055-41587,OFF-ST-4268,2013-09-11,2013-11-13,4,2013,11
MX-2013-PK1891082-41532,FUR-CH-5795,2013-09-15,2013-09-15,0,2013,9
ID-2015-DM1334559-42279,FUR-TA-5070,2015-02-10,2015-06-10,4,2015,10
CA-2013-BD11560140-41424,TEC-AC-4877,2013-05-30,2013-03-06,4,2013,5
US-2015-SM2095082-42274,FUR-BO-5973,2015-09-27,2015-02-10,5,2015,9
IN-2012-AB1025527-41263,OFF-ST-5691,2012-12-20,2012-12-27,7,2012,12
CA-2015-BD11560140-42091,OFF-PA-6540,2015-03-28,2015-01-04,4,2015,3
IN-2014-PF1916566-41726,TEC-CO-4779,2014-03-28,2014-01-04,4,2014,3
UP-2015-DK3150137-42084,TEC-AC-5117,2015-03-21,2015-03-23,2,2015,3
CA-2015-BD11560140-42091,OFF-PA-6336,2015-03-28,2015-01-04,4,2015,3
CG-2013-BW106533-41437,FUR-BO-5787,2013-12-06,2013-06-14,2,2013,6
ID-2014-SC20695144-41837,FUR-BO-3899,2014-07-17,2014-07-21,4,2014,7
ES-2013-RP19270139-41601,FUR-BO-5968,2013-11-23,2013-11-27,4,2013,11
IT-2015-KD1661562-42237,FUR-BO-5799,2015-08-21,2015-08-24,3,2015,8
CA-2014-BM11575140-41641,TEC-PH-4381,2014-02-01,2014-07-01,5,2014,1
ES-2013-JG1516048-41630,FUR-BO-3629,2013-12-22,2013-12-27,5,2013,12
ES-2013-LE16810120-41590,TEC-MA-6154,2013-12-11,2013-11-16,4,2013,11
ES-2014-BV1124548-41836,OFF-ST-4260,2014-07-16,2014-07-20,4,2014,7
UP-2015-ME7320137-42223,FUR-CH-5753,2015-07-08,2015-11-08,4,2015,8
IN-2014-AG1090058-41661,FUR-BO-3888,2014-01-22,2014-01-24,2,2014,1
ID-2014-LC16870118-41899,OFF-AR-3478,2014-09-17,2014-09-20,3,2014,9
MX-2015-JH1591018-42166,OFF-ST-5703,2015-11-06,2015-06-15,4,2015,6
IV-2014-AM70529-41678,TEC-CO-4592,2014-08-02,2014-12-02,4,2014,2
CA-2014-BM11575140-41641,FUR-BO-3652,2014-02-01,2014-07-01,5,2014,1
EZ-2015-JC610532-42197,OFF-ST-6068,2015-12-07,2015-07-14,2,2015,7
MX-2015-LS1720080-42294,OFF-AR-5923,2015-10-17,2015-10-20,3,2015,10
RO-2014-ND8370107-41839,TEC-CO-3695,2014-07-19,2014-07-24,5,2014,7
IN-2015-NZ1856558-42137,OFF-ST-5700,2015-05-13,2015-05-17,4,2015,5
ES-2015-SE2011048-42335,OFF-AR-3477,2015-11-27,2015-01-12,4,2015,11
ES-2012-WB21850139-41170,TEC-CO-6006,2012-09-18,2012-09-25,7,2012,9
RO-2012-BS1800107-41034,OFF-ST-6032,2012-05-05,2012-10-05,5,2012,5
IT-2015-SG2047091-42263,TEC-AC-3391,2015-09-16,2015-09-22,6,2015,9
MO-2013-AR82586-41362,FUR-CH-5379,2013-03-29,2013-03-31,2,2013,3
AG-2012-AA6453-41020,FUR-CH-4547,2012-04-21,2012-04-24,3,2012,4
EG-2014-GH442538-41817,TEC-MA-5574,2014-06-27,2014-01-07,4,2014,6
CA-2013-BM11575140-41532,OFF-BI-4370,2013-09-15,2013-09-19,4,2013,9
US-2015-BM11575140-42112,OFF-ST-3746,2015-04-18,2015-04-23,5,2015,4
IR-2014-CC243060-41898,FUR-FU-5728,2014-09-16,2014-09-18,2,2014,9
ES-2012-DW134808-41269,TEC-CO-3705,2012-12-26,2012-12-29,3,2012,12
ES-2015-MR1754545-42068,FUR-BO-4866,2015-05-03,2015-10-03,5,2015,3
ES-2012-SP2086045-41086,TEC-MA-5017,2012-06-26,2012-01-07,5,2012,6
IN-2012-CW1190558-41145,FUR-CH-5406,2012-08-24,2012-08-26,2,2012,8
ES-2015-RR1952548-42258,FUR-CH-4681,2015-11-09,2015-09-14,3,2015,9
IN-2013-ML1741058-41572,TEC-AC-5895,2013-10-25,2013-10-29,4,2013,10
ES-2014-ML1826548-41787,TEC-CO-3682,2014-05-28,2014-01-06,4,2014,5
IN-2014-SK199907-41894,FUR-FU-4034,2014-12-09,2014-09-17,5,2014,9
IN-2014-TG216407-41657,FUR-BO-5940,2014-01-18,2014-01-20,2,2014,1
CA-2014-BM11575140-41964,TEC-AC-6077,2014-11-21,2014-11-25,4,2014,11
US-2014-SS2041036-41752,TEC-CO-3611,2014-04-23,2014-04-27,4,2014,4
IN-2013-Co126407-41620,OFF-ST-6033,2013-12-12,2013-12-16,4,2013,12
ES-2013-FM14380139-41635,TEC-AC-3379,2013-12-27,2013-12-29,2,2013,12
IZ-2015-JC538561-42354,FUR-CH-5454,2015-12-16,2015-12-21,5,2015,12
ID-2015-PP189557-42306,TEC-PH-5272,2015-10-29,2015-05-11,7,2015,10
CA-2013-BM11575140-41532,FUR-BO-3652,2013-09-15,2013-09-19,4,2013,9
IR-2015-PL892560-42320,OFF-ST-5693,2015-12-11,2015-11-15,3,2015,11
IN-2013-BD117257-41578,FUR-BO-3625,2013-10-31,2013-04-11,4,2013,10
ES-2015-JL1513045-42340,TEC-MA-5512,2015-02-12,2015-08-12,6,2015,12
TU-2012-JF5355134-40934,FUR-CH-5773,2012-01-26,2012-01-31,5,2012,1
IN-2013-DM129557-41452,TEC-AC-5200,2013-06-27,2013-02-07,5,2013,6
CA-2015-BM11575140-42269,OFF-ST-6265,2015-09-22,2015-09-24,2,2015,9
CA-2013-BM11575140-41532,OFF-PA-6523,2013-09-15,2013-09-19,4,2013,9
MX-2014-VP2173082-41902,FUR-CH-5441,2014-09-20,2014-09-25,5,2014,9
IN-2013-DP130007-41344,FUR-CH-4558,2013-11-03,2013-12-03,1,2013,3
ES-2015-DJ13510139-42046,TEC-PH-3133,2015-11-02,2015-02-15,4,2015,2
NG-2012-BF100594-41023,OFF-AR-3543,2012-04-24,2012-04-27,3,2012,4
CA-2015-BM11575140-42143,FUR-FU-4329,2015-05-19,2015-05-23,4,2015,5
ES-2015-MH1745545-42144,TEC-CO-4582,2015-05-20,2015-05-21,1,2015,5
US-2015-SR204255-42206,TEC-PH-3803,2015-07-21,2015-07-23,2,2015,7
ES-2015-AR1051045-42234,FUR-CH-5801,2015-08-18,2015-08-18,0,2015,8
EG-2015-AC66038-42250,TEC-PH-5338,2015-03-09,2015-07-09,4,2015,9
IZ-2014-SO1033561-41969,OFF-SU-6179,2014-11-26,2014-11-29,3,2014,11
MX-2015-BF1102082-42181,TEC-CO-3601,2015-06-26,2015-06-30,4,2015,6
IN-2015-JP1613559-42110,TEC-PH-5824,2015-04-16,2015-04-21,5,2015,4
EG-2015-AY55538-42121,OFF-ST-6033,2015-04-27,2015-01-05,4,2015,4
MO-2014-KH669086-41830,OFF-PA-3989,2014-10-07,2014-10-07,0,2014,7
ES-2014-FA1423045-41983,OFF-ST-5701,2014-10-12,2014-12-14,4,2014,12
US-2012-MJ1774055-41025,FUR-CH-5380,2012-04-26,2012-01-05,5,2012,4
US-2015-BS1136598-42255,FUR-CH-4701,2015-08-09,2015-09-14,6,2015,9
MX-2012-JH1543093-41059,FUR-TA-3435,2012-05-30,2012-04-06,5,2012,5
ID-2014-EP13915102-41990,TEC-PH-3129,2014-12-17,2014-12-22,5,2014,12
MX-2014-MP1747093-41914,FUR-BO-3639,2014-02-10,2014-05-10,3,2014,10
ES-2014-DM1301548-41903,FUR-CH-4559,2014-09-21,2014-09-28,7,2014,9
ES-2013-TN2104064-41450,OFF-BI-4816,2013-06-25,2013-06-29,4,2013,6
CA-2015-BM11575140-42143,FUR-FU-3829,2015-05-19,2015-05-23,4,2015,5
CA-2012-BS11590140-41247,OFF-AR-4795,2012-04-12,2012-09-12,5,2012,12
US-2015-BS11590140-42334,FUR-CH-5431,2015-11-26,2015-01-12,5,2015,11
IS-2015-MH778563-42010,OFF-SU-4327,2015-06-01,2015-10-01,4,2015,1
CA-2012-BS11590140-41247,TEC-PH-5282,2012-04-12,2012-09-12,5,2012,12
IZ-2012-FH436561-41235,TEC-MA-6153,2012-11-22,2012-11-26,4,2012,11
IN-2014-GH1466566-41668,FUR-BO-5942,2014-01-29,2014-03-02,5,2014,1
IN-2015-RP1985588-42157,FUR-CH-4655,2015-02-06,2015-07-06,5,2015,6
US-2015-TH2155055-42364,OFF-AP-4743,2015-12-26,2015-12-26,0,2015,12
WZ-2012-JC5385123-41228,OFF-BI-2901,2012-11-15,2012-11-15,0,2012,11
MX-2015-SN2071093-42325,FUR-BO-5763,2015-11-17,2015-11-22,5,2015,11
CG-2015-LL684033-42334,TEC-MA-5500,2015-11-26,2015-11-27,1,2015,11
IN-2014-SR2074027-41767,OFF-AP-3858,2014-08-05,2014-10-05,2,2014,5
ES-2012-EM14140139-41073,OFF-ST-6247,2012-06-13,2012-06-17,4,2012,6
IT-2012-SC20095120-41255,FUR-TA-3344,2012-12-12,2012-12-16,4,2012,12
US-2013-BS11590140-41523,TEC-PH-6014,2013-06-09,2013-12-09,6,2013,9
CA-2012-BS11590140-40923,FUR-BO-5956,2012-01-15,2012-01-16,1,2012,1
IT-2014-SH1997545-41775,FUR-TA-4712,2014-05-16,2014-05-22,6,2014,5
MX-2015-AG1033012-42187,FUR-TA-3418,2015-02-07,2015-06-07,4,2015,7
MX-2015-MH1729036-42217,TEC-AC-5137,2015-01-08,2015-07-08,6,2015,8
CA-2014-BS11590140-41900,OFF-AR-5914,2014-09-18,2014-09-24,6,2014,9
CA-2012-BS11590140-41145,OFF-BI-3741,2012-08-24,2012-08-29,5,2012,8
ES-2015-DC1285048-42298,TEC-PH-5336,2015-10-21,2015-10-25,4,2015,10
MX-2014-HG1484536-41928,TEC-CO-4593,2014-10-16,2014-10-21,5,2014,10
RS-2015-LH7155108-42083,TEC-PH-3818,2015-03-20,2015-03-25,5,2015,3
MX-2013-IM1507082-41349,FUR-BO-5953,2013-03-16,2013-03-20,4,2013,3
ES-2015-BV1124545-42325,FUR-CH-5793,2015-11-17,2015-11-24,7,2015,11
ID-2014-WB218507-42004,FUR-BO-5786,2014-12-31,2015-02-01,2,2014,12
ID-2015-CL1189097-42242,TEC-CO-4580,2015-08-26,2015-08-31,5,2015,8
CA-2012-BS11590140-41145,OFF-BI-6388,2012-08-24,2012-08-29,5,2012,8
IT-2014-RW19690125-41844,OFF-AR-5930,2014-07-24,2014-07-28,4,2014,7
ES-2014-LE1681064-41763,OFF-ST-4269,2014-04-05,2014-10-05,6,2014,5
ES-2014-BF1121548-41978,OFF-AR-3469,2014-05-12,2014-06-12,1,2014,12
IN-2015-PJ1901559-42325,OFF-ST-4081,2015-11-17,2015-11-21,4,2015,11
CA-2012-BS11590140-41145,OFF-BI-4884,2012-08-24,2012-08-29,5,2012,8
US-2013-BS11590140-41523,OFF-AP-3505,2013-06-09,2013-12-09,6,2013,9
SA-2013-JB6000110-41500,OFF-ST-4260,2013-08-14,2013-08-18,4,2013,8
ID-2012-MS17365102-40915,TEC-MA-5570,2012-07-01,2012-11-01,4,2012,1
IN-2013-MC181307-41635,FUR-CH-5775,2013-12-27,2013-12-30,3,2013,12
IN-2013-MF176657-41300,TEC-MA-5493,2013-01-26,2013-01-28,2,2013,1
RS-2014-MC7575108-41803,TEC-PH-5826,2014-06-13,2014-06-17,4,2014,6
ES-2012-MY1829545-41228,TEC-MA-4209,2012-11-15,2012-11-19,4,2012,11
IR-2013-EC405060-41426,FUR-CH-5455,2013-01-06,2013-06-06,5,2013,6
ES-2014-HG1502548-41912,FUR-CH-4681,2014-09-30,2014-09-30,0,2014,9
ES-2014-PF1922548-42004,TEC-AC-5134,2014-12-31,2015-06-01,6,2014,12
ES-2014-LC1714064-41840,OFF-AR-3552,2014-07-20,2014-07-24,4,2014,7
CA-2012-BD11605140-40922,OFF-ST-6287,2012-01-14,2012-01-19,5,2012,1
CA-2012-BD11605140-40922,FUR-BO-5526,2012-01-14,2012-01-19,5,2012,1
IN-2013-EM14140102-41545,FUR-BO-3616,2013-09-28,2013-09-29,1,2013,9
ES-2013-JJ1544514-41600,OFF-ST-6284,2013-11-22,2013-11-24,2,2013,11
CA-2014-BD11605140-41742,FUR-TA-4943,2014-04-13,2014-04-17,4,2014,4
IN-2015-RB1970527-42032,FUR-BO-5745,2015-01-28,2015-01-02,4,2015,1
MX-2012-MM1792093-41206,TEC-AC-3389,2012-10-24,2012-10-31,7,2012,10
ES-2015-AS1028564-42109,FUR-FU-3943,2015-04-15,2015-04-21,6,2015,4
MX-2015-JP1613582-42326,OFF-ST-6067,2015-11-18,2015-11-21,3,2015,11
CA-2015-BD11605140-42272,OFF-LA-3980,2015-09-25,2015-09-27,2,2015,9
ES-2013-HM1498064-41289,FUR-FU-6271,2013-01-15,2013-01-17,2,2013,1
IT-2013-LD1700591-41374,FUR-BO-3641,2013-10-04,2013-04-14,4,2013,4
CA-2014-BD11605140-42004,FUR-CH-4650,2014-12-31,2015-02-01,2,2014,12
MX-2014-AR1040582-41821,TEC-CO-4784,2014-01-07,2014-07-07,6,2014,7
IT-2015-AJ10795120-42111,FUR-BO-3901,2015-04-17,2015-04-21,4,2015,4
RS-2014-SO10335108-41804,OFF-AR-3475,2014-06-14,2014-06-18,4,2014,6
IT-2015-IM1507091-42329,TEC-PH-5812,2015-11-21,2015-11-25,4,2015,11
ES-2014-MT1807064-41690,FUR-FU-3942,2014-02-20,2014-02-27,7,2014,2
IT-2014-AS10225139-41818,OFF-ST-4081,2014-06-28,2014-06-30,2,2014,6
AG-2015-CL25653-42164,FUR-CH-5395,2015-09-06,2015-06-13,4,2015,6
MX-2015-TM2101018-42274,FUR-BO-5948,2015-09-27,2015-02-10,5,2015,9
MX-2015-AB1006082-42167,OFF-AR-3475,2015-12-06,2015-06-17,5,2015,6
IN-2014-RA1928558-41863,TEC-PH-3139,2014-12-08,2014-08-16,4,2014,8
ES-2015-SC2068045-42348,OFF-SU-4118,2015-10-12,2015-12-12,2,2015,12
US-2012-BD11605140-41135,OFF-AP-6320,2012-08-14,2012-08-18,4,2012,8
