order_id,customer_id,sales,discount,profit,shipping_cost
US-2012-BW11200140-41181,BW-112001408,15,0.2,5,1
CA-2015-BW11200140-42166,BW-112001404,16,0.0,4,1
ES-2013-VS21820139-41390,VS-21820139,334,0.1,148,58
ES-2015-KB1640548-42180,KB-1640548,1631,0.45,-504,58
IN-2014-SS2087566-41879,SS-2087566,666,0.5,-80,58
ES-2015-MS1798045-42154,MS-1798045,1119,0.1,198,58
CA-2014-BW11200140-41940,BW-112001406,33,0.0,1,1
MX-2015-BN1147018-42301,BN-1147018,826,0.0,181,58
CA-2014-BF11215140-41800,BF-112151402,692,0.0,173,30
IN-2014-AH105851-41970,AH-105851,417,0.0,45,58
CA-2015-BF11215140-42077,BF-112151404,288,0.0,138,26
IN-2015-FM1421578-42151,FM-1421578,1035,0.0,455,58
ES-2015-EJ1415545-42321,EJ-1415545,336,0.1,70,58
CA-2015-BF11215140-42077,BF-112151404,140,0.2,49,19
MX-2013-LS1720026-41611,LS-1720026,848,0.0,25,57
ID-2015-BE114557-42242,BE-114557,209,0.4,-55,57
IT-2015-PO1886548-42252,PO-1886548,714,0.1,55,57
ID-2015-ST205307-42336,ST-205307,372,0.1,16,57
ES-2014-TM21010139-41878,TM-21010139,394,0.0,35,57
CA-2015-BF11215140-42077,BF-112151404,214,0.0,88,12
IT-2013-BD1163545-41340,BD-1163545,603,0.1,-6,57
CA-2015-BF11215140-42077,BF-112151404,90,0.0,25,6
TU-2014-ON8715134-41910,ON-8715134,624,0.6,-702,57
ES-2015-HW1493545-42335,HW-1493545,138,0.0,10,57
CA-2015-BF11215140-42077,BF-112151404,45,0.0,21,4
ES-2013-EM14095139-41408,EM-14095139,793,0.0,134,57
IN-2012-NM1844527-41189,NM-1844527,853,0.0,102,57
ID-2012-CS12130118-41257,CS-12130118,391,0.5,-274,57
IT-2014-AH10120139-41909,AH-10120139,467,0.1,-26,57
ES-2015-HA1490564-42062,HA-1490564,757,0.0,371,57
ES-2014-NP1867048-41805,NP-1867048,1345,0.1,328,57
IN-2015-PG1889559-42048,PG-1889559,681,0.07,21,57
MX-2015-AB1001539-42353,AB-1001539,610,0.0,238,57
ID-2015-DK133757-42284,DK-133757,457,0.1,121,57
IT-2015-MS17365104-42364,MS-17365104,321,0.5,-193,57
ES-2014-JP1552045-41871,JP-1552045,933,0.1,269,57
MX-2014-RB1933026-41676,RB-1933026,333,0.0,13,57
IN-2013-LS172457-41500,LS-172457,427,0.1,37,57
ES-2015-MG1769591-42335,MG-1769591,397,0.5,-175,57
CA-2012-BF11215140-41221,BF-112151406,56,0.0,21,4
US-2012-PF1916582-40919,PF-1916582,451,0.2,-107,57
ES-2012-TS2143064-41016,TS-2143064,311,0.0,12,57
ES-2014-GM14455139-42004,GM-14455139,799,0.0,167,57
ES-2013-MS175308-41564,MS-175308,821,0.0,353,57
CG-2013-JM565533-41448,JM-565533,561,0.0,101,57
CA-2015-BF11215140-42304,BF-112151402,55,0.2,5,1
MX-2012-TR2132518-41110,TR-2132518,272,0.0,73,57
US-2014-TB2135555-41860,TB-2135555,521,0.4,-321,57
US-2014-DA134505-41926,DA-134505,363,0.4,-78,57
IN-2014-BB1099078-41962,BB-1099078,651,0.0,110,57
ES-2014-MC1763544-41891,MC-1763544,341,0.0,30,57
IR-2015-SC1072560-42034,SC-1072560,644,0.0,77,57
US-2015-LP1709598-42291,LP-1709598,583,0.4,-330,57
IN-2012-AB1010558-41270,AB-1010558,195,0.0,74,57
CA-2013-BP11230140-41394,BP-112301406,1022,0.4,-255,128
MX-2013-CS1246093-41401,CS-1246093,350,0.002,20,57
MX-2012-AD1018018-41136,AD-1018018,266,0.0,5,57
CA-2015-BP11230140-42330,BP-112301404,70,0.0,20,6
CA-2012-BP11230140-41018,BP-112301404,59,0.0,27,3
IN-2014-RB194657-41898,RB-194657,268,0.1,17,57
ID-2012-LC1688559-41256,LC-1688559,679,0.47,-384,57
ES-2013-TA2138548-41439,TA-2138548,558,0.0,184,57
MX-2015-SC2044082-42325,SC-2044082,971,0.2,72,57
ES-2014-AF1088564-41755,AF-1088564,203,0.4,-50,57
IN-2013-CC124307-41311,CC-124307,492,0.1,54,57
CA-2014-BP11230140-41907,BP-112301402,6,0.0,3,1
ES-2014-BC1112514-41843,BC-1112514,641,0.0,275,57
ES-2015-CM1183034-42363,CM-1183034,527,0.5,-189,57
ES-2013-JW1607548-41390,JW-1607548,1145,0.1,356,57
ES-2014-MC1757548-41976,MC-1757548,963,0.0,395,57
IT-2014-DP13165139-41647,DP-13165139,657,0.5,-65,57
IN-2014-JM1619527-41951,JM-1619527,894,0.0,62,57
ID-2013-NM18445130-41504,NM-18445130,439,0.37,34,57
IN-2014-SF202007-41796,SF-202007,361,0.1,28,57
SA-2014-SB10290110-41975,SB-10290110,556,0.0,150,57
MX-2014-BG1169518-41772,BG-1169518,169,0.0,84,57
ES-2014-CM1183045-41773,CM-1183045,508,0.1,214,57
IN-2015-RB1970527-42032,RB-1970527,335,0.0,164,57
ES-2014-GM1445545-41902,GM-1445545,330,0.15,27,57
ES-2015-JK1537045-42115,JK-1537045,203,0.15,83,57
MX-2014-JD1615082-41793,JD-1615082,944,0.0,217,57
ID-2015-EN137807-42312,EN-137807,356,0.4,-124,57
US-2015-RK1930036-42284,RK-1930036,692,0.7,-1315,57
MX-2015-CB1241598-42333,CB-1241598,672,0.402,-429,57
IN-2013-AB101657-41637,AB-101657,891,0.1,257,57
ES-2015-AG1033048-42213,AG-1033048,190,0.0,93,57
NI-2013-JD579095-41510,JD-579095,217,0.7,-427,57
CA-2014-BP11230140-41907,BP-112301402,6,0.0,2,1
ML-2014-CC222079-41747,CC-222079,680,0.0,231,57
IN-2012-PO1886511-40940,PO-1886511,285,0.0,71,57
IN-2012-NH1861092-41187,NH-1861092,582,0.0,262,57
ID-2012-JE161657-41200,JE-161657,493,0.1,-21,57
ES-2015-HM14860125-42368,HM-14860125,151,0.0,43,57
IN-2014-TC2153527-41960,TC-2153527,366,0.0,157,57
HU-2015-JP552057-42249,JP-552057,720,0.0,43,57
ID-2013-JK16090130-41438,JK-16090130,379,0.37,-36,57
US-2014-BP11230140-41989,BP-112301404,14,0.0,4,1
ES-2013-SC2057545-41537,SC-2057545,830,0.1,-83,57
MX-2015-JF1519026-42222,JF-1519026,577,0.0,167,57
MX-2013-BN1151531-41552,BN-1151531,1847,0.0,406,57
IT-2015-MG1814562-42075,MG-1814562,238,0.5,-162,57
CA-2013-BV11245140-41443,BV-112451408,643,0.2,56,84
ID-2014-JK153257-41984,JK-153257,158,0.1,20,57
CA-2015-BV11245140-42035,BV-112451402,207,0.0,51,17
SU-2014-AJ795122-41906,AJ-795122,590,0.0,0,57
IN-2015-LP1709558-42292,LP-1709558,874,0.0,192,57
IN-2014-RA1928566-41870,RA-1928566,512,0.0,133,57
ID-2014-SC20770130-41954,SC-20770130,1077,0.47,-61,57
IN-2015-RC1996027-42227,RC-1996027,254,0.0,40,57
ID-2015-AG1030092-42132,AG-1030092,449,0.4,-30,57
ES-2012-KW1643548-41168,KW-1643548,616,0.35,142,57
IN-2014-DO136457-41990,DO-136457,1102,0.4,55,57
IT-2015-MM1792048-42194,MM-1792048,2616,0.0,1151,57
ID-2015-JW15220102-42132,JW-15220102,945,0.35,-392,57
ID-2012-LO17170102-41016,LO-17170102,730,0.25,-38,57
US-2014-BV11245140-41691,BV-112451406,296,0.0,80,11
MX-2014-PJ1883582-41970,PJ-1883582,151,0.0,75,57
RO-2013-TP11565107-41507,TP-11565107,455,0.0,59,57
MX-2014-JB1600028-41681,JB-1600028,1035,0.0,352,56
CG-2015-JM586533-42299,JM-586533,289,0.0,69,56
IN-2015-BF1097592-42334,BF-1097592,516,0.4,-155,56
ES-2013-SC2072548-41454,SC-2072548,769,0.2,153,56
US-2013-HA1490582-41590,HA-1490582,1246,0.2,-140,56
ES-2014-DD1357048-41954,DD-1357048,771,0.1,162,56
US-2013-RB1957055-41352,RB-1957055,417,0.4,-97,56
IN-2015-EM1414058-42194,EM-1414058,413,0.0,8,56
ES-2014-HG1502548-41912,HG-1502548,346,0.1,69,56
IT-2014-HM1498045-41738,HM-1498045,467,0.15,0,56
US-2014-BV11245140-41691,BV-112451406,68,0.0,28,6
CA-2013-BV11245140-41359,BV-112451408,74,0.2,23,5
ES-2015-MB1730545-42368,MB-1730545,370,0.1,98,56
CA-2015-BV11245140-42035,BV-112451402,34,0.0,14,4
MX-2012-EB1417082-41176,EB-1417082,739,0.2,-166,56
US-2014-AC1066055-41754,AC-1066055,622,0.7,-456,56
ES-2013-KH1669045-41369,KH-1669045,450,0.1,150,56
CA-2015-BV11245140-42035,BV-112451402,40,0.0,10,4
MX-2015-BP1129051-42112,BP-1129051,712,0.2,213,56
CA-2015-BV11245140-42035,BV-112451402,32,0.0,16,4
IN-2013-DL1349592-41590,DL-1349592,585,0.0,93,56
IN-2015-LC1688558-42229,LC-1688558,448,0.0,44,56
US-2014-BV11245140-41691,BV-112451406,39,0.0,1,3
MX-2015-PS1897028-42201,PS-1897028,507,0.002,80,56
ES-2015-CK12760139-42166,CK-12760139,449,0.0,134,56
CA-2013-BV11245140-41443,BV-112451408,20,0.2,7,2
MX-2012-CP1234031-41034,CP-1234031,199,0.002,55,56
MX-2013-LR1691531-41583,LR-1691531,155,0.0,9,56
IN-2012-EH1412558-41066,EH-1412558,194,0.0,91,56
IT-2012-CK1259548-41263,CK-1259548,1244,0.1,-13,56
MX-2014-AF1087026-41920,AF-1087026,129,0.0,45,56
ID-2014-EM140957-41914,EM-140957,595,0.4,-129,56
CA-2014-BV11245140-41998,BV-112451404,33,0.0,16,2
MX-2012-LD1685539-41128,LD-1685539,954,0.0,257,56
IN-2015-LR170357-42313,LR-170357,450,0.1,150,56
CA-2015-BV11245140-42035,BV-112451402,18,0.0,9,2
ES-2013-MC1763545-41438,MC-1763545,491,0.0,44,56
IT-2015-HL15040120-42166,HL-15040120,380,0.1,-12,56
MX-2015-JL1513051-42212,JL-1513051,612,0.0,177,56
MX-2015-BF1127531-42348,BF-1127531,439,0.0,87,56
IV-2015-ML804029-42237,ML-804029,881,0.0,334,56
US-2015-SJ2021554-42255,SJ-2021554,216,0.7,-245,56
MX-2013-EM1406582-41605,EM-1406582,143,0.0,61,56
CA-2013-BV11245140-41443,BV-112451408,6,0.7,-4,1
MX-2013-DB1340528-41622,DB-1340528,443,0.002,163,56
MX-2014-MZ1733593-41963,MZ-1733593,276,0.0,99,56
ES-2013-BF1102064-41285,BF-1102064,1560,0.0,421,56
MX-2015-VG2180518-42265,VG-2180518,434,0.0,182,56
CG-2015-CC237033-42363,CC-237033,1200,0.0,132,56
IN-2014-SZ200357-41880,SZ-200357,186,0.1,12,56
IZ-2014-PB915061-41865,PB-915061,394,0.0,35,56
MX-2013-RB1933082-41628,RB-1933082,779,0.002,216,56
MX-2013-TS2161082-41318,TS-2161082,733,0.0,227,56
IN-2015-AP1072058-42284,AP-1072058,340,0.0,33,56
ES-2013-DW1354045-41475,DW-1354045,536,0.15,44,56
IN-2015-NF1838527-42329,NF-1838527,594,0.0,291,56
IN-2012-LE168107-41202,LE-168107,737,0.1,261,56
ES-2013-LO17170139-41539,LO-17170139,354,0.0,173,56
CA-2015-BV11245140-42035,BV-112451402,7,0.0,3,1
ES-2015-NP18325120-42196,NP-18325120,341,0.0,34,56
ID-2015-RB193307-42228,RB-193307,397,0.1,70,56
IN-2015-SS2014059-42178,SS-2014059,455,0.07,205,56
US-2012-BK11260140-41248,BK-112601402,214,0.5,-120,24
RS-2014-LC6870108-41809,LC-6870108,318,0.0,152,56
IN-2012-SJ20500113-41138,SJ-20500113,605,0.0,266,56
ID-2013-FO143057-41406,FO-143057,298,0.1,36,56
IN-2015-SZ200357-42311,SZ-200357,800,0.1,266,56
MX-2015-EM1382551-42181,EM-1382551,256,0.0,0,56
IN-2012-JS1603027-40977,JS-1603027,1097,0.0,252,56
MX-2015-ML1741036-42099,ML-1741036,357,0.2,133,56
MX-2014-MW1823539-41864,MW-1823539,1278,0.0,89,56
CA-2012-BK11260140-41123,BK-112601406,102,0.0,26,7
ES-2013-BF1102064-41633,BF-1102064,204,0.4,3,56
CA-2013-BK11260140-41352,BK-112601404,40,0.0,19,5
CA-2013-BK11260140-41352,BK-112601404,33,0.0,8,5
ES-2014-HG1496545-41886,HG-1496545,558,0.1,-18,56
US-2012-BK11260140-41248,BK-112601402,35,0.2,-8,4
CA-2012-BK11260140-41123,BK-112601406,39,0.0,18,3
UP-2013-NC8415137-41583,NC-8415137,345,0.0,41,56
MX-2015-RD1990018-42280,RD-1990018,259,0.0,72,56
US-2012-BK11260140-41248,BK-112601402,35,0.2,-7,3
MX-2015-AG1076539-42133,AG-1076539,679,0.0,190,56
UP-2013-AB105137-41533,AB-105137,487,0.0,82,56
ID-2015-BP1105092-42006,BP-1105092,307,0.4,-118,56
RO-2013-AW840107-41520,AW-840107,678,0.0,129,56
CA-2015-BK11260140-42292,BK-112601404,46,0.0,15,2
MX-2012-MN1793593-41261,MN-1793593,610,0.0,238,56
SF-2015-MY8295117-42160,MY-8295117,290,0.0,87,56
CA-2013-BK11260140-41352,BK-112601404,14,0.0,6,2
ID-2015-LC16960102-42229,LC-16960102,295,0.25,-67,56
IN-2013-NG184307-41551,NG-184307,695,0.0,201,56
US-2014-CM1216055-41935,CM-1216055,862,0.4,28,56
US-2012-BK11260140-41248,BK-112601402,14,0.8,-31,2
ES-2012-DB1327048-40990,DB-1327048,769,0.0,84,56
CA-2015-BK11260140-42270,BK-112601404,21,0.0,6,1
AO-2015-LM70654-42314,LM-70654,795,0.0,222,56
ES-2015-JK1520564-42199,JK-1520564,366,0.0,84,56
ID-2015-AJ1096059-42020,AJ-1096059,778,0.17,149,56
ID-2014-EB138407-41916,EB-138407,529,0.1,0,56
IN-2014-MG1820558-41853,MG-1820558,504,0.0,186,56
IN-2013-CA1205558-41444,CA-1205558,434,0.0,73,56
ES-2014-MT1807045-41999,MT-1807045,1676,0.35,309,56
CA-2013-BK11260140-41352,BK-112601404,17,0.2,6,1
IN-2015-HJ1487558-42271,HJ-1487558,439,0.0,105,56
ES-2012-KL16645120-40941,KL-16645120,729,0.0,240,56
US-2012-BK11260140-41248,BK-112601402,4,0.8,-8,1
MX-2014-SK1999082-41902,SK-1999082,210,0.2,-2,56
ES-2015-BC11125120-42185,BC-11125120,780,0.1,164,55
IN-2014-JK1562527-41852,JK-1562527,898,0.0,89,55
CA-2012-BK11260140-41123,BK-112601406,21,0.0,5,1
BU-2013-JO528019-41426,JO-528019,303,0.0,133,55
MX-2014-DP1310598-41727,DP-1310598,545,0.4,-209,55
IT-2012-ML1775545-41227,ML-1775545,1003,0.15,-177,55
IN-2014-HR148307-41802,HR-148307,312,0.0,143,55
MX-2012-LT1711082-40948,LT-1711082,513,0.002,91,55
MO-2013-ME732086-41555,ME-732086,309,0.0,0,55
CA-2014-BK11260140-41955,BK-112601404,6,0.0,2,1
TZ-2012-SW10455129-41257,SW-10455129,988,0.0,138,55
IN-2015-JH158207-42140,JH-158207,201,0.1,71,55
GH-2013-RE945049-41500,RE-945049,389,0.0,66,55
ES-2015-AB1010564-42161,AB-1010564,373,0.0,59,55
US-2012-BK11260140-41248,BK-112601402,10,0.6,-4,1
MX-2014-NP1870026-41966,NP-1870026,400,0.0,164,55
IN-2015-TT2146058-42222,TT-2146058,326,0.0,146,55
MX-2012-JL1583539-41216,JL-1583539,1086,0.0,32,55
IN-2013-RM19375130-41583,RM-19375130,343,0.27,89,55
ES-2015-RM1975048-42160,RM-1975048,976,0.0,244,55
TU-2012-TB11520134-41143,TB-11520134,229,0.6,-315,55
IN-2015-SS201407-42298,SS-201407,1151,0.1,25,55
MX-2015-RM1937526-42090,RM-1937526,256,0.002,91,55
IN-2014-CL1256527-41941,CL-1256527,408,0.0,16,55
CG-2013-FM421533-41563,FM-421533,336,0.0,30,55
CA-2012-BF11275140-40989,BF-112751404,314,0.2,-35,35
US-2015-MS1798055-42277,MS-1798055,257,0.7,-599,55
IN-2013-DJ1342027-41636,DJ-1342027,844,0.0,160,55
CA-2015-BF11275140-42196,BF-112751408,41,0.0,10,9
MX-2015-IM1505582-42110,IM-1505582,421,0.002,176,55
IT-2012-ZC2191048-41174,ZC-2191048,144,0.1,-3,55
ES-2015-BG11740139-42238,BG-11740139,1216,0.0,608,55
IN-2012-KH163607-40968,KH-163607,214,0.1,7,55
IR-2015-LP709560-42253,LP-709560,549,0.0,0,55
MX-2015-JS1568582-42214,JS-1568582,185,0.0,59,55
ID-2015-ON187157-42140,ON-187157,945,0.3,-351,55
IN-2012-PF191207-41176,PF-191207,1071,0.1,71,55
CA-2015-BF11275140-42312,BF-112751408,361,0.2,27,6
EG-2012-RD972038-40921,RD-972038,1199,0.0,479,55
IN-2015-DB1361558-42224,DB-1361558,287,0.0,0,55
IN-2014-EM14095144-41717,EM-14095144,525,0.37,-258,55
US-2014-CV122955-41859,CV-122955,604,0.402,-335,55
IN-2012-EB1411059-41226,EB-1411059,533,0.07,206,55
MX-2012-KT1646518-41017,KT-1646518,575,0.0,120,55
MX-2015-AS1028518-42351,AS-1028518,174,0.002,11,55
IN-2014-MC1763559-41984,MC-1763559,238,0.17,80,55
MX-2013-AS1009018-41438,AS-1009018,337,0.0,64,55
MX-2015-SC2068082-42231,SC-2068082,465,0.0,27,55
MX-2014-KN1645082-41770,KN-1645082,601,0.2,52,55
CA-2012-BF11275140-40989,BF-112751404,74,0.2,23,3
CA-2014-BP11290140-41742,BP-112901404,638,0.2,-31,43
IN-2013-KB1640578-41629,KB-1640578,544,0.0,119,55
CA-2014-BP11290140-41842,BP-112901408,363,0.2,0,41
MX-2014-AB1006028-41755,AB-1006028,306,0.0,58,55
CA-2015-BP11290140-42014,BP-112901406,274,0.7,-228,36
ES-2014-BM117858-41807,BM-117858,298,0.0,23,55
IN-2014-JM156557-41818,JM-156557,233,0.1,20,55
MX-2015-PB1910528-42231,PB-1910528,513,0.0,0,55
IZ-2012-DW319561-41144,DW-319561,636,0.0,139,55
NI-2012-DM295595-41206,DM-295595,308,0.7,-370,55
IN-2013-LD1700558-41527,LD-1700558,787,0.0,338,55
CA-2012-BP11290140-41184,BP-112901402,258,0.3,-70,33
CA-2015-BP11290140-42333,BP-112901404,364,0.2,9,30
IZ-2012-SC1077061-41165,SC-1077061,455,0.0,59,55
IT-2015-JF15490124-42365,JF-15490124,1582,0.5,-443,55
ES-2013-PG1882045-41523,PG-1882045,486,0.1,135,55
CA-2014-BP11290140-41791,BP-112901402,191,0.3,-38,11
CA-2015-BP11290140-42357,BP-112901406,91,0.2,29,6
IN-2015-AS1028527-42231,AS-1028527,957,0.0,191,55
MX-2015-JD1589539-42117,JD-1589539,575,0.0,22,55
ID-2015-ER1385597-42073,ER-1385597,799,0.5,-608,55
RO-2013-HE4800107-41627,HE-4800107,246,0.0,68,55
IN-2012-PS1904527-41014,PS-1904527,639,0.0,76,55
ES-2015-SR2074045-42346,SR-2074045,214,0.15,70,55
IN-2015-DB132107-42353,DB-132107,481,0.1,176,55
CA-2015-BP11290140-42357,BP-112901406,130,0.2,13,3
IN-2012-RR193157-41081,RR-193157,462,0.1,25,55
NI-2013-DL349595-41444,DL-349595,316,0.7,-654,55
ES-2012-GT1475564-41131,GT-1475564,185,0.0,16,55
MX-2015-RK1930018-42181,RK-1930018,341,0.0,164,55
US-2013-DO1364582-41320,DO-1364582,131,0.2,-32,55
IN-2013-AR105107-41293,AR-105107,900,0.1,260,55
ES-2015-RP19855139-42063,RP-19855139,271,0.0,56,55
SA-2015-EJ4155110-42139,EJ-4155110,455,0.0,59,55
CA-2015-BP11290140-42333,BP-112901404,71,0.2,-1,3
IN-2012-BF11170102-41089,BF-11170102,566,0.35,17,55
CA-2014-BP11290140-41791,BP-112901402,32,0.6,-12,2
ES-2014-MW1822048-41998,MW-1822048,393,0.0,157,55
MX-2014-AJ1096031-41801,AJ-1096031,328,0.0,127,55
MX-2015-BS1166518-42232,BS-1166518,1733,0.0,728,55
IN-2015-MG1768027-42281,MG-1768027,585,0.0,140,55
ES-2015-EN1378045-42145,EN-1378045,173,0.1,69,55
ID-2015-MO17800102-42063,MO-17800102,743,0.35,-114,55
MX-2012-HG1496536-41262,HG-1496536,298,0.2,111,55
US-2015-HM1498098-42298,HM-1498098,133,0.4,-75,55
SG-2015-JH6180111-42158,JH-6180111,483,0.0,96,55
ID-2012-SC2069558-41240,SC-2069558,413,0.5,-16,55
US-2015-AM10360101-42077,AM-10360101,551,0.4,-101,55
MX-2013-NW1840082-41572,NW-1840082,946,0.002,7,55
IN-2015-HG1496527-42308,HG-1496527,371,0.0,33,55
IN-2015-JD158957-42271,JD-158957,351,0.0,129,55
CA-2014-BP11290140-41742,BP-112901404,13,0.2,4,1
MX-2014-HE1480018-41845,HE-1480018,302,0.0,84,55
MX-2014-SC2009539-41902,SC-2009539,417,0.0,133,55
ES-2013-HJ14875120-41592,HJ-14875120,239,0.0,0,55
IT-2014-TB2140091-41788,TB-2140091,392,0.5,-306,55
CA-2014-BP11290140-41791,BP-112901402,18,0.2,6,1
MX-2014-MS1783039-41717,MS-1783039,428,0.0,196,55
IN-2012-HE1480027-41271,HE-1480027,169,0.0,50,55
IT-2014-KW1643564-41881,KW-1643564,424,0.4,-99,55
MX-2015-LC1696018-42020,LC-1696018,168,0.0,40,55
UP-2014-DK3150137-41821,DK-3150137,182,0.0,29,55
ES-2014-PJ1883564-41693,PJ-1883564,221,0.4,-99,55
CA-2015-BP11290140-42357,BP-112901406,7,0.7,-6,1
ID-2014-KC1654092-41914,KC-1654092,169,0.4,-81,55
MX-2014-PS1876082-41920,PS-1876082,1274,0.0,293,54
IT-2015-RS19420139-42087,RS-19420139,511,0.5,-225,54
ES-2012-SP20920120-41222,SP-20920120,464,0.0,18,54
CA-2015-BP11290140-42357,BP-112901406,4,0.2,1,1
IT-2015-AJ10795120-42111,AJ-10795120,352,0.1,89,54
IN-2015-DK12985102-42368,DK-12985102,484,0.35,29,54
IN-2013-PF1916558-41550,PF-1916558,532,0.0,85,54
ID-2014-JF15295113-41754,JF-15295113,429,0.0,85,54
CG-2015-RW954033-42269,RW-954033,688,0.0,261,54
ES-2013-LE1681048-41348,LE-1681048,861,0.0,327,54
MX-2013-LS1720026-41611,LS-1720026,615,0.0,12,54
IT-2012-ME1732048-41222,ME-1732048,431,0.0,181,54
UP-2015-XP11865137-42209,XP-11865137,704,0.0,21,54
US-2012-MS1753036-41159,MS-1753036,546,0.2,191,54
MX-2014-ML1739539-41801,ML-1739539,369,0.0,25,54
ES-2015-GG1465045-42336,GG-1465045,261,0.1,-29,54
ES-2013-CA1196564-41521,CA-1196564,1024,0.0,92,54
MX-2013-JM1565582-41373,JM-1565582,541,0.2,53,54
IR-2014-AB15060-41971,AB-15060,517,0.0,93,54
IN-2015-CA11965102-42256,CA-11965102,626,0.25,91,54
ES-2014-CC1210064-41832,CC-1210064,487,0.4,-73,54
ES-2015-AH10210120-42267,AH-10210120,502,0.1,83,54
MX-2012-DA1345082-41037,DA-1345082,677,0.0,33,54
CG-2013-MG814533-41559,MG-814533,362,0.0,39,54
MX-2014-PR1888082-41709,PR-1888082,389,0.0,167,54
ES-2014-DK13375120-41920,DK-13375120,573,0.0,126,54
MA-2013-KT648077-41613,KT-648077,414,0.0,66,54
UP-2014-AB15137-41866,AB-15137,2109,0.0,527,54
MX-2015-ST2053018-42236,ST-2053018,790,0.002,378,54
MX-2015-CR1262582-42326,CR-1262582,693,0.0,0,54
MX-2014-ML1804018-41914,ML-1804018,533,0.0,0,54
ID-2015-HK148907-42046,HK-148907,363,0.3,-98,54
ES-2015-BD1156048-42294,BD-1156048,554,0.1,92,54
CA-2014-BP11290140-41791,BP-112901402,10,0.2,3,1
MX-2013-MF1766551-41402,MF-1766551,485,0.0,242,54
HU-2014-MB808557-41886,MB-808557,1127,0.0,304,54
IR-2012-DK337560-40966,DK-337560,624,0.0,93,54
IT-2013-SC2072564-41478,SC-2072564,412,0.4,-274,54
ES-2014-CM1216064-41781,CM-1216064,764,0.4,-178,54
ES-2015-CD122808-42186,CD-122808,293,0.0,88,54
MX-2015-TS2137051-42321,TS-2137051,634,0.002,62,54
US-2013-BB1154582-41369,BB-1154582,472,0.2,-47,54
ZA-2014-AR345146-41667,AR-345146,459,0.0,0,54
IN-2014-CS121757-41979,CS-121757,344,0.1,126,54
IN-2015-DN1369092-42329,DN-1369092,517,0.0,149,54
IN-2014-EB139307-41703,EB-139307,198,0.1,-15,54
ES-2014-PP1895545-41689,PP-1895545,327,0.15,34,54
CA-2014-BP11290140-41842,BP-112901408,6,0.2,2,1
MX-2013-AR1057082-41557,AR-1057082,663,0.002,111,54
CA-2012-BT11305140-41023,BT-113051404,1487,0.2,148,205
IN-2013-AP1072092-41409,AP-1072092,175,0.0,87,54
IR-2015-BD132060-42133,BD-132060,622,0.0,18,54
ES-2015-MG17650125-42232,MG-17650125,299,0.0,149,54
US-2014-AS1009018-41732,AS-1009018,549,0.6,-316,54
MX-2014-JK1520582-41996,JK-1520582,1100,0.2,316,54
MX-2015-LH1702039-42248,LH-1702039,219,0.0,0,54
ES-2014-JH1582064-41993,JH-1582064,1816,0.0,799,54
CA-2012-BT11305140-41023,BT-113051404,270,0.0,78,45
CA-2015-BT11305140-42033,BT-113051404,239,0.0,26,42
MX-2012-TS2120582-40920,TS-2120582,495,0.0,178,54
IN-2014-ML177557-41958,ML-177557,900,0.1,149,54
MX-2014-TZ2144531-41938,TZ-2144531,503,0.002,104,54
IN-2015-EH1399058-42325,EH-1399058,415,0.0,66,54
CA-2012-BT11305140-41023,BT-113051404,303,0.0,63,11
CA-2013-BT11305140-41523,BT-113051404,191,0.0,74,11
ES-2012-NK1849045-41066,NK-1849045,599,0.1,53,54
ID-2015-DH13675102-42277,DH-13675102,395,0.25,-110,54
CA-2015-BT11305140-42033,BT-113051404,37,0.0,12,4
IV-2015-DP316529-42109,DP-316529,624,0.0,124,54
PL-2015-KB6315103-42058,KB-6315103,147,0.0,33,54
CA-2013-BT11305140-41630,BT-113051402,17,0.0,4,2
CA-2013-BT11305140-41609,BT-113051404,13,0.0,5,1
EG-2015-DS303038-42321,DS-303038,613,0.0,165,54
ES-2013-SP2092048-41510,SP-2092048,453,0.1,65,54
ES-2013-RD1972048-41629,RD-1972048,355,0.1,78,54
CA-2013-BT11305140-41523,BT-113051404,6,0.2,2,1
MX-2014-WB2185039-41962,WB-2185039,846,0.0,25,54
MX-2015-DK1283551-42223,DK-1283551,1033,0.0,175,54
CM-2014-JL585022-41672,JL-585022,460,0.0,161,54
ES-2015-TS2161045-42297,TS-2161045,845,0.1,9,54
IN-2014-Dp1324027-41907,Dp-1324027,457,0.0,45,54
BN-2014-KD649515-41971,KD-649515,504,0.0,115,54
IR-2014-CK259560-41754,CK-259560,367,0.0,128,54
MX-2012-JP1613582-41174,JP-1613582,170,0.0,69,54
CA-2014-BD11320140-41745,BD-113201404,1121,0.2,0,128
CA-2013-BD11320140-41425,BD-113201402,2567,0.0,770,116
CA-2014-BD11320140-41944,BD-113201406,492,0.3,-14,44
CA-2014-BD11320140-41867,BD-113201404,312,0.0,43,36
UP-2013-AJ795137-41591,AJ-795137,489,0.0,97,54
ES-2014-SB2018548-41821,SB-2018548,963,0.0,231,54
ID-2014-CD122807-41646,CD-122807,698,0.1,147,54
IN-2015-GZ1454527-42094,GZ-1454527,483,0.0,232,54
IN-2013-JK1532527-41608,JK-1532527,563,0.0,16,54
MX-2012-FM1438026-41081,FM-1438026,272,0.0,13,54
MX-2013-LS1720039-41591,LS-1720039,309,0.0,27,54
IT-2014-AS1024064-41865,AS-1024064,989,0.5,-435,54
CA-2014-BD11320140-41901,BD-113201404,239,0.2,23,28
